Date,Country,City,Specification,count,min,max,median,varience,Outcome
06-11-2019,IN,Kolkata,o3,84,0.8,60.6,6.8,3032.7,1
06-11-2019,IN,Kolkata,pm25,82,160,448,193,56714.7,1
06-11-2019,IN,Kolkata,pressure,96,1006.5,1011,1009,13.47,1
06-11-2019,IN,Kolkata,wind-speed,85,0,3.4,0.9,11.48,1
06-11-2019,IN,Kolkata,dew,94,17,23,19.5,25.42,1
06-11-2019,IN,Kolkata,temperature,85,19.6,29.8,24.1,88.76,1
06-11-2019,IN,Kolkata,so2,84,1.2,55.9,6.2,1578.17,1
06-11-2019,IN,Kolkata,no2,83,2.8,64.6,19.4,2584.04,1
07-11-2019,IN,Kolkata,co,96,2.5,29.5,7.4,246.07,1
07-11-2019,IN,Kolkata,pm10,95,79,393,128,30987.3,1
07-11-2019,IN,Kolkata,humidity,96,38.8,98.7,67.8,2320.38,1
07-11-2019,IN,Kolkata,o3,96,0.5,69.3,8.9,3653.11,1
07-11-2019,IN,Kolkata,pm25,95,147,236,170,3788.34,1
07-11-2019,IN,Kolkata,pressure,96,1007,1011,1009,13.36,1
07-11-2019,IN,Kolkata,wind-speed,96,0,2.9,0.9,9.43,1
07-11-2019,IN,Kolkata,dew,84,17.5,21,19,10.6,1
07-11-2019,IN,Kolkata,temperature,96,18.4,29.3,23.8,89.41,1
07-11-2019,IN,Kolkata,so2,96,1.7,32.1,7.3,406.69,1
07-11-2019,IN,Kolkata,no2,95,4.6,84.6,25.1,2593.05,1
08-11-2019,IN,Kolkata,co,88,1.2,16.9,5.4,113.5,1
08-11-2019,IN,Kolkata,pm10,86,25,204,76,15244.6,1
08-11-2019,IN,Kolkata,humidity,100,62.7,99,84.4,924.3,1
08-11-2019,IN,Kolkata,o3,89,1.2,28.5,10,356.66,1
08-11-2019,IN,Kolkata,pm25,86,52,212,151,16425.6,1
08-11-2019,IN,Kolkata,pressure,107,1008.5,1012,1009,6.7,1
08-11-2019,IN,Kolkata,wind-speed,100,0.2,6.3,1.4,14.77,1
08-11-2019,IN,Kolkata,dew,90,20,23,21,7.17,1
08-11-2019,IN,Kolkata,temperature,100,22,25.4,23,9.96,1
08-11-2019,IN,Kolkata,so2,88,0.9,22.5,4.4,222.89,1
08-11-2019,IN,Kolkata,no2,88,3.9,51.3,15,739.47,1
09-11-2019,IN,Kolkata,co,96,1,10.3,3.6,87.16,1
09-11-2019,IN,Kolkata,pm10,95,13,53,27,1168.51,1
09-11-2019,IN,Kolkata,humidity,120,87.6,100,96.3,89.21,1
09-11-2019,IN,Kolkata,o3,96,1.3,22.6,11.6,163.82,1
09-11-2019,IN,Kolkata,pm25,95,21,125,55,4239.62,1
09-11-2019,IN,Kolkata,pressure,77,1004,1009,1007.5,14.76,1
09-11-2019,IN,Kolkata,wind-speed,120,0.8,7.2,2.6,30.43,1
09-11-2019,IN,Kolkata,dew,84,21,23,22,4.1,1
09-11-2019,IN,Kolkata,temperature,120,22,23.1,22.4,1.56,1
09-11-2019,IN,Kolkata,so2,96,0.8,16.1,2.1,73.68,1
09-11-2019,IN,Kolkata,no2,96,2.7,17.6,8.1,95.43,1
10-11-2019,IN,Kolkata,co,96,1.6,11.6,4,63.75,1
10-11-2019,IN,Kolkata,pm10,96,21,86,37,2178.46,1
10-11-2019,IN,Kolkata,humidity,120,70.5,100,89.2,694.39,1
10-11-2019,IN,Kolkata,o3,96,2.9,31.1,15.2,422.41,1
10-11-2019,IN,Kolkata,pm25,96,34,141,63,4598.65,1
10-11-2019,IN,Kolkata,pressure,44,997.2,1009,1002,173.03,1
10-11-2019,IN,Kolkata,wind-speed,120,0,9,2.2,49.73,1
10-11-2019,IN,Kolkata,dew,111,22,24,22.5,4.53,1
10-11-2019,IN,Kolkata,temperature,120,22.3,26.6,23.5,15.68,1
10-11-2019,IN,Kolkata,so2,96,1.1,17.8,3,106.09,1
10-11-2019,IN,Kolkata,no2,96,2.9,28,7.5,294.91,1
11-11-2019,IN,Kolkata,co,96,1.9,52.2,5,943.44,1
11-11-2019,IN,Kolkata,pm10,96,39,311,59,12130.2,1
11-11-2019,IN,Kolkata,humidity,120,58.2,99,88,1766.13,1
11-11-2019,IN,Kolkata,o3,96,1.1,26.1,6,536.65,1
11-11-2019,IN,Kolkata,pm25,96,45,201,82,11353.8,1
11-11-2019,IN,Kolkata,pressure,24,1008,1011.6,1009,16.48,1
11-11-2019,IN,Kolkata,wind-speed,113,0,3.6,1,10.51,1
11-11-2019,IN,Kolkata,dew,108,20,24,23,20.2,1
11-11-2019,IN,Kolkata,temperature,120,20.9,29.9,23.7,85.21,1
11-11-2019,IN,Kolkata,so2,96,1.1,28.9,4.1,320.78,1
11-11-2019,IN,Kolkata,no2,96,2.4,49.7,10.5,1229.76,1
12-11-2019,IN,Kolkata,co,96,1.8,64.1,7.7,1869.06,1
12-11-2019,IN,Kolkata,pm10,85,67,886,123,172628,1
12-11-2019,IN,Kolkata,humidity,120,39.1,99,78.9,4248.37,1
12-11-2019,IN,Kolkata,o3,87,0.8,79,5.1,4410.64,1
12-11-2019,IN,Kolkata,pm25,91,70,318,161,20713.3,1
12-11-2019,IN,Kolkata,pressure,24,1010,1014,1012,19.71,1
12-11-2019,IN,Kolkata,wind-speed,106,0,3.6,0.8,9.55,1
12-11-2019,IN,Kolkata,dew,117,18,22,20,17.43,1
12-11-2019,IN,Kolkata,temperature,120,20,30.3,23.2,86.82,1
12-11-2019,IN,Kolkata,so2,95,1.4,54,7.1,1580.25,1
12-11-2019,IN,Kolkata,no2,83,3.4,110.6,23.6,3721.32,1
13-11-2019,IN,Kolkata,co,96,2.9,46.5,9.9,983.13,1
13-11-2019,IN,Kolkata,pm10,89,79,566,137,96920.7,1
13-11-2019,IN,Kolkata,humidity,120,44.1,99,72.5,3048.29,1
13-11-2019,IN,Kolkata,o3,84,0.5,77.8,6.4,4751.54,1
13-11-2019,IN,Kolkata,pm25,93,47,558,169,80185.7,1
13-11-2019,IN,Kolkata,pressure,24,1012,1016,1014,13.53,1
13-11-2019,IN,Kolkata,wind-speed,111,0,3,0.9,9.55,1
13-11-2019,IN,Kolkata,dew,81,18,20,19.5,5.42,1
13-11-2019,IN,Kolkata,temperature,120,18.2,30,22.8,119.23,1
13-11-2019,IN,Kolkata,so2,96,0.5,60.7,7.5,1962.17,1
13-11-2019,IN,Kolkata,no2,94,8.6,70,28.2,1946.14,1
14-11-2019,IN,Kolkata,co,92,2.4,37.8,8.9,528.5,1
14-11-2019,IN,Kolkata,pm10,92,67,557,115,54318.1,1
14-11-2019,IN,Kolkata,humidity,117,47.8,99,76.5,2394.29,1
14-11-2019,IN,Kolkata,o3,93,0.5,50.4,5.6,2652.1,1
14-11-2019,IN,Kolkata,pm25,92,51,225,164,14546.1,1
14-11-2019,IN,Kolkata,pressure,24,1012,1016,1014,11.3,1
14-11-2019,IN,Kolkata,wind-speed,104,0,3,0.8,8.72,1
14-11-2019,IN,Kolkata,dew,99,18,22,21,21.63,1
14-11-2019,IN,Kolkata,temperature,117,18.7,30.4,24,108.67,1
14-11-2019,IN,Kolkata,so2,91,1.7,57.5,7.4,1528.68,1
14-11-2019,IN,Kolkata,no2,93,8.5,63.3,30.2,1865.52,1
15-11-2019,IN,Kolkata,co,87,2,39.1,8.7,732.8,1
15-11-2019,IN,Kolkata,pm10,86,51,510,110,55480.8,1
15-11-2019,IN,Kolkata,humidity,110,43.8,99,81.2,3153.23,1
15-11-2019,IN,Kolkata,o3,87,0.5,76.7,5.6,2424.54,1
15-11-2019,IN,Kolkata,pm25,86,73,230,164,14022.3,1
15-11-2019,IN,Kolkata,pressure,89,1007.2,1015,1009.8,38.99,1
15-11-2019,IN,Kolkata,wind-speed,99,0,3.3,0.9,7.67,1
15-11-2019,IN,Kolkata,dew,105,19,22,21,5.68,1
15-11-2019,IN,Kolkata,temperature,110,19.5,31.4,24,133.21,1
15-11-2019,IN,Kolkata,so2,87,1.3,60.8,4.9,2099.46,1
15-11-2019,IN,Kolkata,no2,87,7.7,69.8,24.8,1767.35,1
16-11-2019,IN,Kolkata,co,84,2.1,41.1,9.3,966.54,1
16-11-2019,IN,Kolkata,pm10,83,50,999,112,200414,1
16-11-2019,IN,Kolkata,humidity,109,41.8,99,75.9,3549.92,1
16-11-2019,IN,Kolkata,o3,84,0.6,74.9,5.3,4439.15,1
16-11-2019,IN,Kolkata,pm25,83,102,269,168,9071.36,1
16-11-2019,IN,Kolkata,pressure,77,1007.4,1015,1009.8,37.29,1
16-11-2019,IN,Kolkata,wind-speed,95,0,3.3,0.8,6.65,1
16-11-2019,IN,Kolkata,dew,96,19,22,21,7.1,1
16-11-2019,IN,Kolkata,temperature,108,19.7,31,23.7,125.4,1
16-11-2019,IN,Kolkata,so2,84,0.2,51.4,6.5,1397.46,1
16-11-2019,IN,Kolkata,no2,83,7.6,70.6,31.2,2491.01,1
17-11-2019,IN,Kolkata,co,96,3.2,37,9.2,601.16,1
17-11-2019,IN,Kolkata,pm10,96,78,499,131,73384.1,1
17-11-2019,IN,Kolkata,humidity,120,42,99,78,3471.03,1
17-11-2019,IN,Kolkata,o3,96,0.6,85.4,5.4,5375.04,1
17-11-2019,IN,Kolkata,pm25,96,120,340,173,12996.8,1
17-11-2019,IN,Kolkata,pressure,96,1006.7,1014.5,1009.2,38.24,1
17-11-2019,IN,Kolkata,wind-speed,105,0,3.3,0.7,7.04,1
17-11-2019,IN,Kolkata,dew,105,18,21,19.5,6.49,1
17-11-2019,IN,Kolkata,temperature,120,19,30,23,118.75,1
17-11-2019,IN,Kolkata,so2,96,1.4,50.4,7.5,1064.51,1
17-11-2019,IN,Kolkata,no2,96,7.6,62.4,28.2,2130.13,1
18-11-2019,IN,Kolkata,co,96,2,49.6,11.8,1200.82,1
18-11-2019,IN,Kolkata,pm10,96,9,999,141,256319,1
18-11-2019,IN,Kolkata,humidity,120,36,99,75.5,3987.89,1
18-11-2019,IN,Kolkata,o3,96,0.6,102.6,5.7,6566.14,1
18-11-2019,IN,Kolkata,pm25,101,107,356,184,22990.7,1
18-11-2019,IN,Kolkata,pressure,118,1007,1015,1009.3,35.87,1
18-11-2019,IN,Kolkata,wind-speed,103,0,2.8,0.7,5.38,1
18-11-2019,IN,Kolkata,dew,117,18,20,19,4.51,1
18-11-2019,IN,Kolkata,temperature,120,19,30.7,23.1,121.19,1
18-11-2019,IN,Kolkata,so2,96,1.7,78.6,8.9,3519.79,1
18-11-2019,IN,Kolkata,no2,96,0.7,94.6,31.1,3708.33,1
19-11-2019,IN,Kolkata,co,94,0.5,41.3,7.6,955.25,1
19-11-2019,IN,Kolkata,pm10,95,69,999,135,267132,1
19-11-2019,IN,Kolkata,humidity,119,30.9,98.9,68.2,4154.66,1
19-11-2019,IN,Kolkata,o3,95,0.6,82.8,7.9,3619.31,1
19-11-2019,IN,Kolkata,pm25,119,116,347,180,24382.2,1
19-11-2019,IN,Kolkata,pressure,115,1007.6,1016,1010,36.45,1
19-11-2019,IN,Kolkata,wind-speed,109,0,3.8,0.8,9.32,1
19-11-2019,IN,Kolkata,dew,111,15,20,17.5,26.57,1
19-11-2019,IN,Kolkata,temperature,119,18.6,30,22.7,102.76,1
19-11-2019,IN,Kolkata,so2,95,0.3,57.8,6.4,1187.35,1
19-11-2019,IN,Kolkata,no2,95,6.7,77.9,29.2,3262.07,1
20-11-2019,IN,Kolkata,co,96,1,54.4,7.7,1417.7,1
20-11-2019,IN,Kolkata,pm10,96,11,999,135,439478,1
20-11-2019,IN,Kolkata,humidity,120,32.3,98.9,66.7,4849.02,1
20-11-2019,IN,Kolkata,o3,96,0.4,70,6,4205.87,1
20-11-2019,IN,Kolkata,pm25,118,23,353,180,25855.9,1
20-11-2019,IN,Kolkata,pressure,120,1007.9,1016,1010.7,36.54,1
20-11-2019,IN,Kolkata,wind-speed,106,0,3,0.7,5.57,1
20-11-2019,IN,Kolkata,dew,102,15,18,17,8.49,1
20-11-2019,IN,Kolkata,temperature,120,17.4,29.5,21.9,141.04,1
20-11-2019,IN,Kolkata,so2,95,0.6,55.5,5.9,960.42,1
20-11-2019,IN,Kolkata,no2,96,9.8,93.8,32.4,3639.56,1
21-11-2019,IN,Kolkata,co,96,1.7,42.7,8.7,613.37,1
21-11-2019,IN,Kolkata,pm10,96,29,999,133,367952,1
21-11-2019,IN,Kolkata,humidity,120,36.9,98.9,66,3869.29,1
21-11-2019,IN,Kolkata,o3,96,0.4,71.8,7.3,4352.51,1
21-11-2019,IN,Kolkata,pm25,120,57,317,178,15258.3,1
21-11-2019,IN,Kolkata,pressure,119,1008.3,1016,1011.4,34.65,1
21-11-2019,IN,Kolkata,wind-speed,111,0,4.1,0.8,10.61,1
21-11-2019,IN,Kolkata,dew,102,15.5,17,16.5,2.65,1
21-11-2019,IN,Kolkata,temperature,120,16.5,28.6,21.9,132.03,1
21-11-2019,IN,Kolkata,so2,96,0.2,62.5,5.9,2732.67,1
21-11-2019,IN,Kolkata,no2,96,10,71.8,31.1,2566.14,1
22-11-2019,IN,Kolkata,co,85,1.5,33,9.8,478.52,1
22-11-2019,IN,Kolkata,pm10,84,41,905,139,225713,1
22-11-2019,IN,Kolkata,humidity,109,38.7,98.9,69.8,2922.07,1
22-11-2019,IN,Kolkata,o3,85,0.5,69.4,6,4387.59,1
22-11-2019,IN,Kolkata,pm25,108,65,337,177,15299.9,1
22-11-2019,IN,Kolkata,pressure,99,1008.2,1017,1011.5,39.23,1
22-11-2019,IN,Kolkata,wind-speed,99,0,3.3,0.7,7.77,1
22-11-2019,IN,Kolkata,dew,93,16,18.5,17.5,5.42,1
22-11-2019,IN,Kolkata,temperature,120,17.2,29,22,115.44,1
22-11-2019,IN,Kolkata,so2,85,0.1,75.7,9,2440.49,1
22-11-2019,IN,Kolkata,no2,85,8.5,93.2,36.1,4582.42,1
23-11-2019,IN,Kolkata,co,96,4.6,36.8,11.8,563.97,1
23-11-2019,IN,Kolkata,pm10,96,37,999,156,507426,1
23-11-2019,IN,Kolkata,humidity,120,45,99,76.5,2652.55,1
23-11-2019,IN,Kolkata,o3,96,0.5,91.1,5.5,5674.24,1
23-11-2019,IN,Kolkata,pm25,120,70,335,193,17429.7,1
23-11-2019,IN,Kolkata,pressure,120,1007.7,1017,1010.8,40.32,1
23-11-2019,IN,Kolkata,wind-speed,106,0,2.2,0.8,4.67,1
23-11-2019,IN,Kolkata,dew,105,17,20,18.5,8.44,1
23-11-2019,IN,Kolkata,temperature,120,17.6,28.4,21.7,103.25,1
23-11-2019,IN,Kolkata,so2,96,1.2,100.6,9.8,3395.73,1
23-11-2019,IN,Kolkata,no2,96,9.6,81.4,38,4115.38,1
24-11-2019,IN,Kolkata,co,95,2.2,39.3,10.5,786.91,1
24-11-2019,IN,Kolkata,pm10,94,100,999,153,404568,1
24-11-2019,IN,Kolkata,humidity,119,36.9,99,77.1,3879.63,1
24-11-2019,IN,Kolkata,o3,95,0.4,84.6,5.5,5713.5,1
24-11-2019,IN,Kolkata,pm25,119,162,353,196,30070.5,1
24-11-2019,IN,Kolkata,pressure,115,1007.2,1016,1010.5,39.54,1
24-11-2019,IN,Kolkata,wind-speed,105,0,2.8,0.8,5.05,1
24-11-2019,IN,Kolkata,dew,117,17,19,18,4.59,1
24-11-2019,IN,Kolkata,temperature,119,17.7,29.2,21.7,122.62,1
24-11-2019,IN,Kolkata,so2,94,0.2,55,5.5,1280.51,1
24-11-2019,IN,Kolkata,no2,95,11.1,84.8,36.8,3715.77,1
25-11-2019,IN,Kolkata,co,73,1.9,49.5,13.4,1339.57,1
25-11-2019,IN,Kolkata,pm10,72,9,633,167,224092,1
25-11-2019,IN,Kolkata,humidity,97,40.7,99,75.6,3186.66,1
25-11-2019,IN,Kolkata,o3,74,0.6,82.4,9.3,6209.01,1
25-11-2019,IN,Kolkata,pm25,96,92,453,199,35843.2,1
25-11-2019,IN,Kolkata,pressure,92,1008.4,1016.5,1011,40.79,1
25-11-2019,IN,Kolkata,wind-speed,80,0,2.5,0.8,5.59,1
25-11-2019,IN,Kolkata,dew,102,17,20.5,19.5,15.32,1
25-11-2019,IN,Kolkata,temperature,110,18,29.1,23,130.25,1
25-11-2019,IN,Kolkata,so2,72,1.5,67.3,6.7,3012.16,1
25-11-2019,IN,Kolkata,no2,74,10.1,91.3,37,5291.68,1
26-11-2019,IN,Kolkata,co,73,2.9,60.2,14.5,2483.8,1
26-11-2019,IN,Kolkata,pm10,73,61,999,177,400570,1
26-11-2019,IN,Kolkata,humidity,97,47.6,98.9,80.5,2630.45,1
26-11-2019,IN,Kolkata,o3,73,0.6,72,6.2,4556.28,1
26-11-2019,IN,Kolkata,pm25,95,105,527,203,57227.2,1
26-11-2019,IN,Kolkata,pressure,97,1007.8,1016.5,1010.6,42.93,1
26-11-2019,IN,Kolkata,wind-speed,80,0,2.3,0.3,4.1,1
26-11-2019,IN,Kolkata,dew,93,18,21,20.5,15.14,1
26-11-2019,IN,Kolkata,temperature,120,19,29.2,23,113.33,1
26-11-2019,IN,Kolkata,so2,68,0.7,78.6,3.3,2748.79,1
26-11-2019,IN,Kolkata,no2,73,10.5,94.4,41.8,5313.58,1
27-11-2019,IN,Kolkata,co,77,0.8,51.1,9.9,1003.39,1
27-11-2019,IN,Kolkata,pm10,77,66,999,150,268979,1
27-11-2019,IN,Kolkata,humidity,101,47.8,99,80.6,2350.17,1
27-11-2019,IN,Kolkata,o3,77,0.6,64.8,8.7,4144.91,1
27-11-2019,IN,Kolkata,pm25,100,133,999,192,145659,1
27-11-2019,IN,Kolkata,pressure,90,1008.4,1016,1011,36.58,1
27-11-2019,IN,Kolkata,wind-speed,93,0,3.8,0.7,7.32,1
27-11-2019,IN,Kolkata,dew,105,18,21.5,20,13.92,1
27-11-2019,IN,Kolkata,temperature,120,0,29.8,22.4,445.45,1
27-11-2019,IN,Kolkata,so2,62,0.1,120.2,3.5,3154.87,1
27-11-2019,IN,Kolkata,no2,77,5.1,89,31,3545.04,1
28-11-2019,IN,Kolkata,co,95,1.4,36,7.4,543.09,1
28-11-2019,IN,Kolkata,pm10,95,56,246,117,13985.3,1
28-11-2019,IN,Kolkata,humidity,120,44.2,99,77.8,3128.85,1
28-11-2019,IN,Kolkata,o3,95,0.5,53.8,9.2,2662.37,1
28-11-2019,IN,Kolkata,pm25,119,107,257,169,6059.03,1
28-11-2019,IN,Kolkata,pressure,120,1008.2,1017,1010.4,38.08,1
28-11-2019,IN,Kolkata,wind-speed,109,0,2.8,0.8,4.52,1
28-11-2019,IN,Kolkata,dew,99,18,21.5,20.5,14.3,1
28-11-2019,IN,Kolkata,temperature,120,18.5,30.4,22.8,135.4,1
28-11-2019,IN,Kolkata,so2,71,1.2,34.4,5.5,534.85,1
28-11-2019,IN,Kolkata,no2,95,7.9,84,27.8,2502.45,1
29-11-2019,IN,Kolkata,co,96,0.4,61.2,7.7,1317.61,1
29-11-2019,IN,Kolkata,pm10,96,2,999,126,379871,1
29-11-2019,IN,Kolkata,humidity,120,44.7,99,77.4,3322.78,1
29-11-2019,IN,Kolkata,o3,96,0.5,171.8,5.6,5205.37,1
29-11-2019,IN,Kolkata,pm25,119,3,345,179,24611.4,1
29-11-2019,IN,Kolkata,pressure,120,1007.8,1016,1010,35.99,1
29-11-2019,IN,Kolkata,wind-speed,110,0,3,0.9,5.03,1
29-11-2019,IN,Kolkata,dew,105,17.5,21,20,14.03,1
29-11-2019,IN,Kolkata,temperature,120,18.5,30.5,23,139.05,1
29-11-2019,IN,Kolkata,so2,81,0.7,71.6,5.4,2047.41,1
29-11-2019,IN,Kolkata,no2,96,7.4,101.1,29.1,3581.73,1
30-11-2019,IN,Kolkata,co,96,1.4,61.8,13.1,1683.7,1
30-11-2019,IN,Kolkata,pm10,96,76,999,147,282250,1
30-11-2019,IN,Kolkata,humidity,117,43,99,76.4,3447.6,1
30-11-2019,IN,Kolkata,o3,96,0.4,64,5.5,3204.94,1
30-11-2019,IN,Kolkata,pm25,117,155,374,194,29197.9,1
30-11-2019,IN,Kolkata,pressure,117,1007.7,1016,1010.2,39.03,1
30-11-2019,IN,Kolkata,wind-speed,103,0,2.5,0.7,4.55,1
30-11-2019,IN,Kolkata,dew,108,17,20,19.5,7.75,1
30-11-2019,IN,Kolkata,temperature,118,18,29.8,23,123.75,1
30-11-2019,IN,Kolkata,so2,95,1.6,52.1,7.4,1237.36,1
30-11-2019,IN,Kolkata,no2,96,4,79.2,31.3,2772.2,1
01-12-2019,IN,Kolkata,co,57,2,46.5,9.8,1329.9,1
01-12-2019,IN,Kolkata,pm10,55,74,681,121,215137,1
01-12-2019,IN,Kolkata,humidity,82,44.1,99,80,2979.98,1
01-12-2019,IN,Kolkata,o3,57,0.5,55.4,5.2,2577.13,1
01-12-2019,IN,Kolkata,pm25,81,135,588,180,53099,1
01-12-2019,IN,Kolkata,pressure,65,1009.7,1017,1012.2,38.26,1
01-12-2019,IN,Kolkata,wind-speed,71,0,3.8,0.9,7.88,1
01-12-2019,IN,Kolkata,dew,81,17,19.5,18,4.03,1
01-12-2019,IN,Kolkata,temperature,104,0,27.8,20.9,711.56,1
01-12-2019,IN,Kolkata,so2,56,1.2,54.8,3.8,1554.19,1
01-12-2019,IN,Kolkata,no2,57,4.8,56.7,27,2442.51,1
02-12-2019,IN,Kolkata,co,71,1.2,32.5,6.9,660.43,1
02-12-2019,IN,Kolkata,pm10,71,6,517,114,53842.3,1
02-12-2019,IN,Kolkata,humidity,97,35.2,99,61,5096.31,1
02-12-2019,IN,Kolkata,o3,71,0.6,56.8,6.1,2979.6,1
02-12-2019,IN,Kolkata,pm25,95,14,279,169,12350.2,1
02-12-2019,IN,Kolkata,pressure,96,1009,1017,1011.1,37.28,1
02-12-2019,IN,Kolkata,wind-speed,86,0,4.1,0.7,10.57,1
02-12-2019,IN,Kolkata,dew,102,14,17,15,12.02,1
02-12-2019,IN,Kolkata,temperature,109,0,28,20.5,577.91,1
02-12-2019,IN,Kolkata,so2,71,1.3,55,4.6,1440.38,1
02-12-2019,IN,Kolkata,no2,71,4.9,55.5,24.4,1797.63,1
03-12-2019,IN,Kolkata,co,127,1.4,43.4,9.2,781.39,1
03-12-2019,IN,Kolkata,pm10,126,50,999,134,378495,1
03-12-2019,IN,Kolkata,humidity,117,37.8,99,68.1,3573.28,1
03-12-2019,IN,Kolkata,o3,127,0.2,69.3,6.6,3321.82,1
03-12-2019,IN,Kolkata,pm25,150,77,751,180,48313.2,1
03-12-2019,IN,Kolkata,pressure,116,1009,1017,1011.9,36.77,1
03-12-2019,IN,Kolkata,wind-speed,104,0,3.3,0.8,6.9,1
03-12-2019,IN,Kolkata,dew,90,13,16,15,8.62,1
03-12-2019,IN,Kolkata,temperature,117,13.6,27,20.4,130.38,1
03-12-2019,IN,Kolkata,so2,126,0.3,61.4,6,1451.38,1
03-12-2019,IN,Kolkata,no2,126,7.8,67.5,30.7,1920.74,1
04-12-2019,IN,Kolkata,co,156,1,48.4,7.5,902.35,1
04-12-2019,IN,Kolkata,pm10,156,12,999,130,252415,1
04-12-2019,IN,Kolkata,humidity,136,32.1,99,64.1,4024.15,1
04-12-2019,IN,Kolkata,o3,156,0.4,137,5.9,4268.43,1
04-12-2019,IN,Kolkata,pm25,180,30,470,180,30237,1
04-12-2019,IN,Kolkata,pressure,136,1009.9,1020,1013.6,42.06,1
04-12-2019,IN,Kolkata,wind-speed,133,0,4.3,1,11.9,1
04-12-2019,IN,Kolkata,dew,151,11,16,14,18.69,1
04-12-2019,IN,Kolkata,temperature,136,15,25.9,20,103.22,1
04-12-2019,IN,Kolkata,so2,155,0.8,67.7,8.8,1613.19,1
04-12-2019,IN,Kolkata,no2,156,1.3,75.3,29.2,1804.27,1
05-12-2019,IN,Kolkata,co,170,2,37,7.1,446.64,1
05-12-2019,IN,Kolkata,pm10,170,4,427,110,24406.3,1
05-12-2019,IN,Kolkata,humidity,194,39.4,98.1,74.8,2439.41,1
05-12-2019,IN,Kolkata,o3,170,0.8,44.7,7.3,1524.81,1
05-12-2019,IN,Kolkata,pm25,194,7,257,168,8712.53,1
05-12-2019,IN,Kolkata,pressure,194,1010.8,1020,1014.3,37.15,1
05-12-2019,IN,Kolkata,wind-speed,190,0,3.6,0.6,9.36,1
05-12-2019,IN,Kolkata,dew,188,13,18,16.5,21.62,1
05-12-2019,IN,Kolkata,temperature,194,15,27,20.2,147.3,1
05-12-2019,IN,Kolkata,so2,170,1.9,252.1,5.9,5079.98,1
05-12-2019,IN,Kolkata,no2,170,4.7,83,22.6,1668.46,1
06-12-2019,IN,Kolkata,co,153,1.5,28.9,8.8,412.54,1
06-12-2019,IN,Kolkata,pm10,150,15,422,106,36974.1,1
06-12-2019,IN,Kolkata,humidity,177,39.8,99,77,3599.41,1
06-12-2019,IN,Kolkata,o3,153,0.5,78.7,5,2390.76,1
06-12-2019,IN,Kolkata,pm25,176,37,257,162,13279.8,1
06-12-2019,IN,Kolkata,pressure,172,1011.8,1020,1014.2,34,1
06-12-2019,IN,Kolkata,wind-speed,168,0,3.3,0.3,5.4,1
06-12-2019,IN,Kolkata,dew,146,14,19,18,29.48,1
06-12-2019,IN,Kolkata,temperature,204,15,28.7,22,179,1
06-12-2019,IN,Kolkata,so2,153,0.5,66.1,4.8,783.61,1
06-12-2019,IN,Kolkata,no2,152,1.1,68.1,24.3,1538.83,1
07-12-2019,IN,Kolkata,co,185,0.2,41.5,8.6,836.99,1
07-12-2019,IN,Kolkata,pm10,185,9,439,100,35510.8,1
07-12-2019,IN,Kolkata,humidity,210,37.6,98.9,69.5,3088.58,1
07-12-2019,IN,Kolkata,o3,185,0.5,49.5,3.8,2083,1
07-12-2019,IN,Kolkata,pm25,208,19,238,161,10199.3,1
07-12-2019,IN,Kolkata,pressure,187,1009.6,1018,1013.4,39.1,1
07-12-2019,IN,Kolkata,wind-speed,196,0,2.3,0.2,2.95,1
07-12-2019,IN,Kolkata,dew,181,16,19,17,5.54,1
07-12-2019,IN,Kolkata,temperature,216,17,28.8,23,121.82,1
07-12-2019,IN,Kolkata,so2,185,1.8,82.6,5.4,1120.45,1
07-12-2019,IN,Kolkata,no2,185,0.3,73.6,25.4,2019.87,1
08-12-2019,IN,Kolkata,co,190,0.5,37.5,7.1,611.54,1
08-12-2019,IN,Kolkata,pm10,192,34,999,117,215388,1
08-12-2019,IN,Kolkata,humidity,214,36.9,97.7,70.9,3328.02,1
08-12-2019,IN,Kolkata,o3,191,0.4,40.9,3.9,1072.88,1
08-12-2019,IN,Kolkata,pm25,215,62,276,166,23281.5,1
08-12-2019,IN,Kolkata,pressure,213,1009.4,1018.5,1013,37.02,1
08-12-2019,IN,Kolkata,wind-speed,204,0,2.8,0.2,4.8,1
08-12-2019,IN,Kolkata,dew,188,15.5,19,17,10.01,1
08-12-2019,IN,Kolkata,temperature,216,19,29,23,105.35,1
08-12-2019,IN,Kolkata,so2,191,0.7,69.9,8.1,1566.21,1
08-12-2019,IN,Kolkata,no2,191,7.5,75,23.3,1542.94,1
09-12-2019,IN,Kolkata,co,188,1.4,43.3,7,252.36,1
09-12-2019,IN,Kolkata,pm10,188,38,192,90,11429.8,1
09-12-2019,IN,Kolkata,humidity,210,33.9,98.8,62.4,3594.06,1
09-12-2019,IN,Kolkata,o3,188,0.3,73.9,6.5,2295.68,1
09-12-2019,IN,Kolkata,pm25,212,54,203,157,8097.62,1
09-12-2019,IN,Kolkata,pressure,199,1009.3,1018,1012.6,34.97,1
09-12-2019,IN,Kolkata,wind-speed,201,0,3.8,0.3,5.61,1
09-12-2019,IN,Kolkata,dew,209,14,19,16.5,22.19,1
09-12-2019,IN,Kolkata,temperature,216,18,28.1,21.5,91.27,1
09-12-2019,IN,Kolkata,so2,188,0.8,54.2,6.3,729.76,1
